sale_id,sale_date,dealer_id,model_code,sale_price,dealer_name,region
601557,2025-05-05,317,MODEL_8,48782.42,MB Dealer 317,South
601558,2024-03-11,302,MODEL_3,38620.46,MB Dealer 302,Midwest
601559,2025-06-03,301,MODEL_8,58263.66,MB Dealer 301,South
601560,2025-06-12,310,MODEL_7,40916.84,MB Dealer 310,Midwest
601561,2024-11-07,306,MODEL_10,49770.68,MB Dealer 306,Midwest
601562,2024-04-19,310,MODEL_5,43314.38,MB Dealer 310,Midwest
601563,2025-12-21,307,MODEL_1,36061.34,MB Dealer 307,West
601564,2024-12-04,319,MODEL_3,54903.57,MB Dealer 319,West
601565,2024-12-14,309,MODEL_8,53897.25,MB Dealer 309,South
601566,2024-07-30,311,MODEL_9,44233.81,MB Dealer 311,West
601567,2025-05-05,303,MODEL_2,29700.42,MB Dealer 303,West
601568,2025-11-12,303,MODEL_2,61629.31,MB Dealer 303,West
601569,2024-02-04,313,MODEL_5,37114.45,MB Dealer 313,South
601570,2024-10-24,308,MODEL_3,43470.04,MB Dealer 308,East
601571,2025-05-07,304,MODEL_8,40750.7,MB Dealer 304,East
601572,2024-07-04,304,MODEL_1,57932.04,MB Dealer 304,East
601573,2024-12-09,319,MODEL_3,41950.16,MB Dealer 319,West
601574,2025-09-28,304,MODEL_4,49258.08,MB Dealer 304,East
601575,2024-02-06,300,MODEL_1,57837.02,MB Dealer 300,East
601576,2025-12-07,315,MODEL_2,51754.08,MB Dealer 315,West
601577,2024-04-05,317,MODEL_9,47731.83,MB Dealer 317,South
601578,2024-12-31,315,MODEL_4,41623.44,MB Dealer 315,West
601579,2024-10-21,305,MODEL_8,56967.19,MB Dealer 305,South
601580,2025-11-22,317,MODEL_9,50805.72,MB Dealer 317,South
601581,2024-01-04,307,MODEL_9,49914.93,MB Dealer 307,West
601582,2024-10-03,318,MODEL_2,48788.79,MB Dealer 318,Midwest
601583,2024-07-23,318,MODEL_10,40208.02,MB Dealer 318,Midwest
601584,2024-12-24,302,MODEL_1,45832.23,MB Dealer 302,Midwest
601585,2024-07-31,311,MODEL_6,48661.94,MB Dealer 311,West
601586,2024-01-29,305,MODEL_6,52488.47,MB Dealer 305,South
601587,2024-09-01,302,MODEL_3,43796.1,MB Dealer 302,Midwest
601588,2024-03-09,312,MODEL_10,49459.33,MB Dealer 312,East
601589,2024-01-26,305,MODEL_10,50164.3,MB Dealer 305,South
601590,2024-11-26,301,MODEL_6,39202.03,MB Dealer 301,South
601591,2024-12-03,304,MODEL_3,39957.82,MB Dealer 304,East
601592,2025-02-08,306,MODEL_7,39787.25,MB Dealer 306,Midwest
601593,2025-12-15,319,MODEL_10,46692.27,MB Dealer 319,West
601594,2025-02-21,300,MODEL_6,44641.23,MB Dealer 300,East
601595,2024-07-22,316,MODEL_3,50404.47,MB Dealer 316,East
601596,2024-02-05,313,MODEL_9,49487.81,MB Dealer 313,South
601597,2025-03-14,311,MODEL_1,34653.4,MB Dealer 311,West
601598,2024-03-04,319,MODEL_1,33642.69,MB Dealer 319,West
601599,2024-10-30,307,MODEL_6,34202.93,MB Dealer 307,West
601600,2024-06-29,305,MODEL_1,49051.16,MB Dealer 305,South
601601,2025-08-23,301,MODEL_4,27832.91,MB Dealer 301,South
601602,2025-03-26,316,MODEL_3,46770.19,MB Dealer 316,East
601603,2025-03-26,314,MODEL_6,53888.85,MB Dealer 314,Midwest
601604,2024-06-07,301,MODEL_3,32606.42,MB Dealer 301,South
601605,2025-11-27,309,MODEL_4,44654.15,MB Dealer 309,South
601606,2025-08-06,308,MODEL_2,45599.97,MB Dealer 308,East
601607,2024-04-02,303,MODEL_8,55637.1,MB Dealer 303,West
601608,2025-12-26,302,MODEL_8,39622.51,MB Dealer 302,Midwest
601609,2025-10-22,304,MODEL_1,55078.53,MB Dealer 304,East
601610,2025-04-16,310,MODEL_10,38947.54,MB Dealer 310,Midwest
601611,2024-05-04,307,MODEL_10,45570.72,MB Dealer 307,West
601612,2025-05-17,307,MODEL_5,45511.76,MB Dealer 307,West
601613,2024-04-28,315,MODEL_1,42951.61,MB Dealer 315,West
601614,2025-07-08,314,MODEL_8,43921.2,MB Dealer 314,Midwest
601615,2025-05-02,315,MODEL_7,51651.46,MB Dealer 315,West
601616,2025-08-30,305,MODEL_8,44932.51,MB Dealer 305,South
601617,2025-08-02,304,MODEL_5,47984.14,MB Dealer 304,East
601618,2024-07-10,303,MODEL_6,35394.35,MB Dealer 303,West
601619,2025-11-24,301,MODEL_1,39691.59,MB Dealer 301,South
601620,2024-04-28,303,MODEL_3,45776.33,MB Dealer 303,West
601621,2025-07-25,304,MODEL_4,47155.52,MB Dealer 304,East
601622,2025-10-13,305,MODEL_1,33293.6,MB Dealer 305,South
601623,2024-11-06,303,MODEL_10,44987.38,MB Dealer 303,West
601624,2024-10-05,306,MODEL_4,57756.21,MB Dealer 306,Midwest
601625,2024-01-27,316,MODEL_3,26707.89,MB Dealer 316,East
601626,2024-06-24,303,MODEL_2,45528.64,MB Dealer 303,West
601627,2024-08-06,301,MODEL_4,49801.02,MB Dealer 301,South
601628,2024-06-09,308,MODEL_8,42132.77,MB Dealer 308,East
601629,2025-05-07,305,MODEL_9,33191.74,MB Dealer 305,South
601630,2024-01-07,310,MODEL_10,51954.52,MB Dealer 310,Midwest
601631,2024-09-17,314,MODEL_7,42353.82,MB Dealer 314,Midwest
601632,2024-12-29,312,MODEL_7,47758.61,MB Dealer 312,East
601633,2025-06-14,318,MODEL_10,32509.79,MB Dealer 318,Midwest
601634,2024-05-10,313,MODEL_5,53889.64,MB Dealer 313,South
601635,2024-08-22,308,MODEL_4,43956.74,MB Dealer 308,East
601636,2025-06-01,308,MODEL_9,48186.47,MB Dealer 308,East
601637,2024-12-31,303,MODEL_2,49886.94,MB Dealer 303,West
601638,2025-11-25,301,MODEL_5,50958.63,MB Dealer 301,South
601639,2025-12-08,306,MODEL_8,34291.65,MB Dealer 306,Midwest
601640,2025-12-25,302,MODEL_5,51824.35,MB Dealer 302,Midwest
601641,2024-08-22,307,MODEL_10,47006.24,MB Dealer 307,West
601642,2024-10-08,301,MODEL_2,24520.95,MB Dealer 301,South
601643,2025-09-30,312,MODEL_10,55288.67,MB Dealer 312,East
601644,2024-07-01,311,MODEL_5,42977.16,MB Dealer 311,West
601645,2025-09-30,319,MODEL_1,22321.04,MB Dealer 319,West
601646,2025-04-23,312,MODEL_10,50926.39,MB Dealer 312,East
601647,2025-04-05,302,MODEL_3,45563.82,MB Dealer 302,Midwest
601648,2024-10-31,312,MODEL_5,47587.99,MB Dealer 312,East
601649,2024-03-02,306,MODEL_5,54254.87,MB Dealer 306,Midwest
601650,2025-08-18,307,MODEL_4,64837.88,MB Dealer 307,West
601651,2025-08-31,301,MODEL_1,35242.19,MB Dealer 301,South
601652,2024-06-19,300,MODEL_9,41155.24,MB Dealer 300,East
601653,2024-08-22,314,MODEL_5,35477.46,MB Dealer 314,Midwest
601654,2024-04-26,315,MODEL_9,46857.04,MB Dealer 315,West
601655,2024-12-26,303,MODEL_4,50344.86,MB Dealer 303,West
601656,2024-03-24,314,MODEL_8,56496.97,MB Dealer 314,Midwest
601657,2024-08-01,310,MODEL_6,55868.7,MB Dealer 310,Midwest
601658,2025-12-21,302,MODEL_9,24850.27,MB Dealer 302,Midwest
601659,2025-03-27,319,MODEL_2,51194.34,MB Dealer 319,West
601660,2025-09-12,314,MODEL_6,36379.5,MB Dealer 314,Midwest
601661,2024-05-23,307,MODEL_3,37789.2,MB Dealer 307,West
601662,2024-11-01,314,MODEL_8,46059.89,MB Dealer 314,Midwest
601663,2025-01-04,309,MODEL_9,46488.5,MB Dealer 309,South
601664,2024-07-26,312,MODEL_5,44490.14,MB Dealer 312,East
601665,2024-01-13,306,MODEL_9,42211.93,MB Dealer 306,Midwest
601666,2024-11-08,304,MODEL_2,47988.77,MB Dealer 304,East
601667,2025-01-10,318,MODEL_5,39872.27,MB Dealer 318,Midwest
601668,2024-11-17,313,MODEL_3,53615.47,MB Dealer 313,South
601669,2025-09-20,315,MODEL_10,38490.08,MB Dealer 315,West
601670,2024-06-02,304,MODEL_8,46608.87,MB Dealer 304,East
601671,2025-07-01,316,MODEL_10,52446.45,MB Dealer 316,East
601672,2024-03-30,316,MODEL_3,39718.79,MB Dealer 316,East
601673,2024-04-16,310,MODEL_3,50017.08,MB Dealer 310,Midwest
601674,2024-12-05,316,MODEL_2,29297.87,MB Dealer 316,East
601675,2024-05-20,313,MODEL_2,48660.58,MB Dealer 313,South
601676,2024-09-07,316,MODEL_7,63179.6,MB Dealer 316,East
601677,2025-09-30,316,MODEL_8,42323.33,MB Dealer 316,East
601678,2024-07-26,313,MODEL_6,52329.29,MB Dealer 313,South
601679,2025-06-06,303,MODEL_1,32207.42,MB Dealer 303,West
601680,2025-10-21,302,MODEL_6,45652.17,MB Dealer 302,Midwest
601681,2024-08-14,306,MODEL_9,52653.28,MB Dealer 306,Midwest
601682,2024-06-21,318,MODEL_6,33330.69,MB Dealer 318,Midwest
601683,2025-09-03,300,MODEL_1,43440.89,MB Dealer 300,East
601684,2025-04-04,304,MODEL_8,63901.59,MB Dealer 304,East
601685,2025-02-01,302,MODEL_4,44456.94,MB Dealer 302,Midwest
601686,2024-12-25,319,MODEL_6,50715.72,MB Dealer 319,West
601687,2025-06-10,319,MODEL_2,39140.74,MB Dealer 319,West
601688,2024-06-23,314,MODEL_6,30012.25,MB Dealer 314,Midwest
601689,2025-12-09,303,MODEL_1,40026.07,MB Dealer 303,West
601690,2025-04-27,303,MODEL_6,52777.58,MB Dealer 303,West
601691,2024-02-01,306,MODEL_4,42746.47,MB Dealer 306,Midwest
601692,2025-07-17,312,MODEL_5,30173.47,MB Dealer 312,East
601693,2024-07-04,318,MODEL_6,48654.14,MB Dealer 318,Midwest
601694,2024-07-02,319,MODEL_4,38916.54,MB Dealer 319,West
601695,2025-11-01,314,MODEL_8,41498.06,MB Dealer 314,Midwest
601696,2025-10-20,311,MODEL_2,48945.77,MB Dealer 311,West
601697,2025-01-20,306,MODEL_5,55285.22,MB Dealer 306,Midwest
601698,2024-03-13,304,MODEL_4,24550.61,MB Dealer 304,East
601699,2024-02-17,311,MODEL_3,54015.37,MB Dealer 311,West
601700,2025-05-26,313,MODEL_10,52348.76,MB Dealer 313,South
601701,2025-01-18,300,MODEL_9,44762.38,MB Dealer 300,East
601702,2025-10-29,306,MODEL_7,27339.01,MB Dealer 306,Midwest
601703,2025-11-23,316,MODEL_5,38881.88,MB Dealer 316,East
601704,2025-09-18,317,MODEL_7,46005.32,MB Dealer 317,South
601705,2024-11-06,315,MODEL_4,48339.79,MB Dealer 315,West
601706,2024-03-20,301,MODEL_2,56327.36,MB Dealer 301,South
601707,2025-04-22,312,MODEL_2,52053.77,MB Dealer 312,East
601708,2025-08-29,310,MODEL_2,34893.25,MB Dealer 310,Midwest
601709,2025-09-26,319,MODEL_3,44054.31,MB Dealer 319,West
601710,2024-09-08,312,MODEL_6,48221.02,MB Dealer 312,East
601711,2024-01-24,319,MODEL_2,53130.2,MB Dealer 319,West
601712,2025-12-06,311,MODEL_3,41437.31,MB Dealer 311,West
601713,2024-01-05,309,MODEL_8,34817.9,MB Dealer 309,South
601714,2024-12-19,315,MODEL_9,57530.04,MB Dealer 315,West
601715,2025-01-22,311,MODEL_1,49691.92,MB Dealer 311,West
601716,2024-12-19,309,MODEL_10,49840.32,MB Dealer 309,South
601717,2024-05-23,316,MODEL_8,54548.62,MB Dealer 316,East
601718,2024-01-21,308,MODEL_6,39544.87,MB Dealer 308,East
601719,2025-06-28,302,MODEL_6,28775.14,MB Dealer 302,Midwest
601720,2024-07-22,305,MODEL_3,54945.54,MB Dealer 305,South
601721,2025-03-06,315,MODEL_6,39881.97,MB Dealer 315,West
601722,2024-09-22,308,MODEL_5,45238.62,MB Dealer 308,East
601723,2024-08-01,301,MODEL_4,44189.21,MB Dealer 301,South
601724,2024-08-24,305,MODEL_3,41922.71,MB Dealer 305,South
601725,2024-02-14,301,MODEL_8,51810.21,MB Dealer 301,South
601726,2025-12-07,318,MODEL_1,49391.71,MB Dealer 318,Midwest
601727,2025-11-18,301,MODEL_1,50345.86,MB Dealer 301,South
601728,2024-08-15,317,MODEL_3,45363.72,MB Dealer 317,South
601729,2025-05-10,316,MODEL_10,49322.96,MB Dealer 316,East
601730,2024-08-25,303,MODEL_6,56956.65,MB Dealer 303,West
601731,2024-02-17,306,MODEL_2,48168.93,MB Dealer 306,Midwest
601732,2024-11-22,318,MODEL_4,40617.51,MB Dealer 318,Midwest
601733,2025-04-24,313,MODEL_7,34136.8,MB Dealer 313,South
601734,2025-12-09,316,MODEL_9,42336.69,MB Dealer 316,East
601735,2024-05-15,306,MODEL_4,50922.45,MB Dealer 306,Midwest
601736,2024-08-29,316,MODEL_8,49796.55,MB Dealer 316,East
601737,2025-12-28,301,MODEL_3,54006.27,MB Dealer 301,South
601738,2025-11-13,302,MODEL_4,51102.39,MB Dealer 302,Midwest
601739,2024-05-04,300,MODEL_4,33089.27,MB Dealer 300,East
601740,2025-12-07,310,MODEL_1,37443.21,MB Dealer 310,Midwest
601741,2025-12-10,310,MODEL_9,28190.42,MB Dealer 310,Midwest
601742,2025-01-20,311,MODEL_6,40778.27,MB Dealer 311,West
601743,2024-03-03,306,MODEL_2,41773.45,MB Dealer 306,Midwest
601744,2025-10-12,309,MODEL_8,43071.27,MB Dealer 309,South
601745,2025-11-10,313,MODEL_8,43761.52,MB Dealer 313,South
601746,2025-06-30,310,MODEL_4,54900.24,MB Dealer 310,Midwest
601747,2024-02-22,307,MODEL_5,40846.09,MB Dealer 307,West
601748,2025-12-15,315,MODEL_10,49370.73,MB Dealer 315,West
601749,2024-03-25,317,MODEL_7,44495.81,MB Dealer 317,South
601750,2025-06-05,313,MODEL_10,38763.71,MB Dealer 313,South
601751,2025-07-02,314,MODEL_4,46076.72,MB Dealer 314,Midwest
601752,2024-03-13,302,MODEL_8,43455.12,MB Dealer 302,Midwest
601753,2025-02-07,314,MODEL_6,42185.88,MB Dealer 314,Midwest
601754,2024-04-14,310,MODEL_9,52229.52,MB Dealer 310,Midwest
601755,2024-04-14,311,MODEL_10,41725.8,MB Dealer 311,West
601756,2025-07-06,309,MODEL_5,42023.14,MB Dealer 309,South
601757,2024-02-04,302,MODEL_10,45814.18,MB Dealer 302,Midwest
601758,2024-11-16,303,MODEL_1,38891.12,MB Dealer 303,West
601759,2024-09-16,318,MODEL_10,46577.67,MB Dealer 318,Midwest
601760,2024-06-09,306,MODEL_7,39286.05,MB Dealer 306,Midwest
601761,2024-02-19,308,MODEL_9,52385.07,MB Dealer 308,East
601762,2025-12-22,307,MODEL_8,52710.06,MB Dealer 307,West
601763,2024-07-18,309,MODEL_1,52039.04,MB Dealer 309,South
601764,2024-05-22,314,MODEL_7,52340.49,MB Dealer 314,Midwest
601765,2024-03-22,302,MODEL_7,48906.96,MB Dealer 302,Midwest
601766,2024-02-17,310,MODEL_4,54568.17,MB Dealer 310,Midwest
601767,2024-09-17,303,MODEL_7,49948.66,MB Dealer 303,West
601768,2024-07-12,308,MODEL_4,51222.39,MB Dealer 308,East
601769,2024-10-23,314,MODEL_2,43434.61,MB Dealer 314,Midwest
601770,2024-02-14,318,MODEL_8,45728.77,MB Dealer 318,Midwest
601771,2025-05-16,319,MODEL_5,60776.51,MB Dealer 319,West
601772,2024-01-11,305,MODEL_7,38932.11,MB Dealer 305,South
601773,2025-04-23,308,MODEL_4,39270.36,MB Dealer 308,East
601774,2025-08-16,317,MODEL_2,52666.97,MB Dealer 317,South
601775,2024-11-22,306,MODEL_4,36248.76,MB Dealer 306,Midwest
601776,2025-02-26,308,MODEL_8,34362.65,MB Dealer 308,East
601777,2025-09-21,310,MODEL_6,42657.02,MB Dealer 310,Midwest
601778,2025-12-18,316,MODEL_7,42770.88,MB Dealer 316,East
601779,2024-09-29,311,MODEL_10,30722.36,MB Dealer 311,West
601780,2024-08-22,311,MODEL_3,34824.08,MB Dealer 311,West
601781,2025-05-14,319,MODEL_1,51603.79,MB Dealer 319,West
601782,2025-12-03,319,MODEL_9,57518.54,MB Dealer 319,West
601783,2024-08-20,305,MODEL_9,35393.03,MB Dealer 305,South
601784,2024-05-26,312,MODEL_6,43568.79,MB Dealer 312,East
601785,2024-05-11,303,MODEL_6,38222.14,MB Dealer 303,West
601786,2025-05-20,318,MODEL_8,44758.98,MB Dealer 318,Midwest
601787,2024-11-25,300,MODEL_10,49291.22,MB Dealer 300,East
601788,2024-04-28,316,MODEL_3,57288.86,MB Dealer 316,East
601789,2025-01-21,312,MODEL_4,38652.98,MB Dealer 312,East
601790,2025-04-28,315,MODEL_10,45087.98,MB Dealer 315,West
601791,2025-09-11,316,MODEL_8,54693.97,MB Dealer 316,East
601792,2024-07-22,309,MODEL_6,38311.5,MB Dealer 309,South
601793,2025-12-13,317,MODEL_10,49763.69,MB Dealer 317,South
601794,2024-10-09,314,MODEL_1,37649.33,MB Dealer 314,Midwest
601795,2025-09-16,319,MODEL_6,49617.9,MB Dealer 319,West
601796,2025-09-29,315,MODEL_8,46760.02,MB Dealer 315,West
601797,2024-05-26,318,MODEL_5,62622.65,MB Dealer 318,Midwest
601798,2025-07-24,309,MODEL_4,49937.58,MB Dealer 309,South
601799,2025-03-13,319,MODEL_10,47231.22,MB Dealer 319,West
601800,2025-03-20,302,MODEL_2,42102.93,MB Dealer 302,Midwest
601801,2025-04-15,312,MODEL_8,51628.11,MB Dealer 312,East
601802,2024-07-31,315,MODEL_1,50004.02,MB Dealer 315,West
601803,2025-03-15,309,MODEL_9,50485.74,MB Dealer 309,South
601804,2024-08-01,310,MODEL_6,44132.87,MB Dealer 310,Midwest
601805,2024-02-09,300,MODEL_3,39749.98,MB Dealer 300,East
601806,2024-07-07,312,MODEL_1,29226.61,MB Dealer 312,East
601807,2024-01-27,311,MODEL_4,41130.15,MB Dealer 311,West
601808,2025-10-05,315,MODEL_8,39658.69,MB Dealer 315,West
601809,2025-08-09,308,MODEL_8,45338.79,MB Dealer 308,East
601810,2024-05-08,303,MODEL_3,49704.75,MB Dealer 303,West
601811,2025-06-03,301,MODEL_10,48142.46,MB Dealer 301,South
601812,2024-09-05,307,MODEL_9,40520.0,MB Dealer 307,West
601813,2024-06-29,311,MODEL_1,42116.45,MB Dealer 311,West
601814,2025-04-18,301,MODEL_3,35728.39,MB Dealer 301,South
601815,2024-01-13,306,MODEL_8,49338.29,MB Dealer 306,Midwest
601816,2025-05-01,309,MODEL_7,56572.36,MB Dealer 309,South
601817,2024-04-14,308,MODEL_8,44021.38,MB Dealer 308,East
601818,2025-08-13,302,MODEL_6,40343.19,MB Dealer 302,Midwest
601819,2025-09-11,311,MODEL_10,45394.77,MB Dealer 311,West
601820,2024-12-20,312,MODEL_1,43301.51,MB Dealer 312,East
601821,2024-05-17,302,MODEL_6,42274.5,MB Dealer 302,Midwest
601822,2025-10-13,306,MODEL_2,46584.23,MB Dealer 306,Midwest
601823,2025-04-30,316,MODEL_9,43566.6,MB Dealer 316,East
601824,2025-07-27,316,MODEL_7,45985.42,MB Dealer 316,East
601825,2024-10-15,317,MODEL_10,50170.04,MB Dealer 317,South
601826,2024-11-30,309,MODEL_10,44396.99,MB Dealer 309,South
601827,2024-09-16,309,MODEL_4,44148.02,MB Dealer 309,South
601828,2025-06-15,304,MODEL_8,41153.36,MB Dealer 304,East
601829,2025-05-30,301,MODEL_10,55906.57,MB Dealer 301,South
601830,2024-08-27,309,MODEL_3,56501.89,MB Dealer 309,South
601831,2025-05-07,303,MODEL_6,48948.77,MB Dealer 303,West
601832,2025-04-14,303,MODEL_5,39900.6,MB Dealer 303,West
601833,2024-12-09,303,MODEL_9,42637.37,MB Dealer 303,West
601834,2024-06-12,310,MODEL_5,38172.27,MB Dealer 310,Midwest
601835,2024-01-07,307,MODEL_9,50625.61,MB Dealer 307,West
601836,2025-11-25,316,MODEL_1,45045.01,MB Dealer 316,East
601837,2024-10-07,311,MODEL_7,34287.46,MB Dealer 311,West
601838,2024-05-31,302,MODEL_3,36469.06,MB Dealer 302,Midwest
601839,2025-04-13,318,MODEL_10,40926.95,MB Dealer 318,Midwest
601840,2024-09-05,303,MODEL_7,30102.71,MB Dealer 303,West
601841,2024-09-08,313,MODEL_5,39925.94,MB Dealer 313,South
601842,2024-09-03,307,MODEL_3,40819.83,MB Dealer 307,West
601843,2025-06-18,307,MODEL_8,43131.52,MB Dealer 307,West
601844,2025-05-26,316,MODEL_1,43572.87,MB Dealer 316,East
601845,2024-01-04,301,MODEL_2,36648.24,MB Dealer 301,South
601846,2024-11-27,316,MODEL_2,48274.03,MB Dealer 316,East
601847,2024-05-20,307,MODEL_3,51845.1,MB Dealer 307,West
601848,2024-05-30,308,MODEL_3,44414.34,MB Dealer 308,East
601849,2024-02-10,314,MODEL_8,40362.0,MB Dealer 314,Midwest
601850,2024-06-19,318,MODEL_9,55877.83,MB Dealer 318,Midwest
601851,2025-11-09,307,MODEL_6,42813.9,MB Dealer 307,West
601852,2025-08-09,300,MODEL_7,43518.6,MB Dealer 300,East
601853,2025-08-13,309,MODEL_8,40636.99,MB Dealer 309,South
601854,2024-10-25,318,MODEL_10,42621.95,MB Dealer 318,Midwest
601855,2025-04-21,319,MODEL_2,51599.75,MB Dealer 319,West
601856,2024-05-12,311,MODEL_10,44086.28,MB Dealer 311,West
601857,2025-03-31,309,MODEL_3,30279.33,MB Dealer 309,South
601858,2025-04-05,317,MODEL_10,38287.7,MB Dealer 317,South
601859,2024-04-02,306,MODEL_8,51264.49,MB Dealer 306,Midwest
601860,2025-12-26,305,MODEL_9,39574.82,MB Dealer 305,South
601861,2025-04-19,316,MODEL_9,45043.89,MB Dealer 316,East
601862,2024-06-14,306,MODEL_4,37847.68,MB Dealer 306,Midwest
601863,2025-08-29,310,MODEL_10,56044.32,MB Dealer 310,Midwest
601864,2024-04-27,300,MODEL_9,63014.54,MB Dealer 300,East
601865,2024-12-07,306,MODEL_4,46559.42,MB Dealer 306,Midwest
601866,2025-12-18,314,MODEL_1,47554.92,MB Dealer 314,Midwest
601867,2025-07-12,314,MODEL_5,53209.48,MB Dealer 314,Midwest
601868,2024-09-13,302,MODEL_10,45145.95,MB Dealer 302,Midwest
601869,2024-12-24,313,MODEL_10,59900.58,MB Dealer 313,South
601870,2024-01-18,304,MODEL_2,38428.26,MB Dealer 304,East
601871,2024-02-04,304,MODEL_4,54321.06,MB Dealer 304,East
601872,2024-11-10,306,MODEL_8,24715.98,MB Dealer 306,Midwest
601873,2025-04-09,314,MODEL_4,47153.19,MB Dealer 314,Midwest
601874,2024-02-21,318,MODEL_4,34928.96,MB Dealer 318,Midwest
601875,2025-10-20,310,MODEL_3,49461.92,MB Dealer 310,Midwest
601876,2024-12-22,317,MODEL_1,53018.32,MB Dealer 317,South
601877,2024-07-11,300,MODEL_10,52091.52,MB Dealer 300,East
601878,2024-06-29,303,MODEL_6,37429.05,MB Dealer 303,West
601879,2025-11-18,306,MODEL_1,59175.22,MB Dealer 306,Midwest
601880,2024-01-11,304,MODEL_3,48970.96,MB Dealer 304,East
601881,2024-07-21,317,MODEL_9,40122.99,MB Dealer 317,South
601882,2024-04-10,304,MODEL_5,44893.16,MB Dealer 304,East
601883,2025-09-24,310,MODEL_4,49105.82,MB Dealer 310,Midwest
601884,2025-04-08,316,MODEL_8,46876.44,MB Dealer 316,East
601885,2025-06-17,316,MODEL_10,46449.24,MB Dealer 316,East
601886,2024-11-26,309,MODEL_5,43707.12,MB Dealer 309,South
601887,2024-02-05,314,MODEL_1,57734.1,MB Dealer 314,Midwest
601888,2025-08-12,318,MODEL_6,49257.7,MB Dealer 318,Midwest
601889,2025-10-04,307,MODEL_10,58513.18,MB Dealer 307,West
601890,2025-11-28,301,MODEL_7,42188.14,MB Dealer 301,South
601891,2025-12-28,305,MODEL_2,41022.91,MB Dealer 305,South
601892,2025-03-20,306,MODEL_4,26104.58,MB Dealer 306,Midwest
601893,2025-01-11,311,MODEL_6,50821.83,MB Dealer 311,West
601894,2025-10-26,309,MODEL_8,57112.03,MB Dealer 309,South
601895,2025-08-21,306,MODEL_1,46517.19,MB Dealer 306,Midwest
601896,2024-05-16,311,MODEL_1,45247.89,MB Dealer 311,West
601897,2024-06-26,318,MODEL_3,27716.58,MB Dealer 318,Midwest
601898,2025-04-14,312,MODEL_8,36253.59,MB Dealer 312,East
601899,2024-05-25,304,MODEL_6,40047.35,MB Dealer 304,East
601900,2025-08-01,304,MODEL_1,65951.82,MB Dealer 304,East
601901,2024-02-14,310,MODEL_1,36524.23,MB Dealer 310,Midwest
601902,2025-10-22,302,MODEL_3,42828.69,MB Dealer 302,Midwest
601903,2025-02-19,317,MODEL_2,40695.09,MB Dealer 317,South
601904,2024-10-21,317,MODEL_2,49777.99,MB Dealer 317,South
601905,2025-06-27,300,MODEL_3,38690.06,MB Dealer 300,East
601906,2025-02-11,305,MODEL_5,39045.02,MB Dealer 305,South
601907,2025-02-26,319,MODEL_5,54774.51,MB Dealer 319,West
601908,2024-07-07,303,MODEL_9,39102.04,MB Dealer 303,West
601909,2024-01-14,317,MODEL_7,48562.26,MB Dealer 317,South
601910,2024-03-09,313,MODEL_7,48700.1,MB Dealer 313,South
601911,2025-03-28,310,MODEL_8,33178.29,MB Dealer 310,Midwest
601912,2024-12-23,306,MODEL_8,36988.38,MB Dealer 306,Midwest
601913,2024-04-26,306,MODEL_4,46876.04,MB Dealer 306,Midwest
601914,2024-12-18,303,MODEL_8,42065.26,MB Dealer 303,West
601915,2025-12-20,303,MODEL_3,44093.3,MB Dealer 303,West
601916,2024-09-21,302,MODEL_6,38493.15,MB Dealer 302,Midwest
601917,2025-09-02,306,MODEL_4,48125.89,MB Dealer 306,Midwest
601918,2024-10-23,307,MODEL_2,34599.45,MB Dealer 307,West
601919,2025-10-20,309,MODEL_6,54214.52,MB Dealer 309,South
601920,2024-06-22,302,MODEL_3,44470.5,MB Dealer 302,Midwest
601921,2025-09-02,306,MODEL_10,47640.32,MB Dealer 306,Midwest
601922,2025-02-02,300,MODEL_2,33881.24,MB Dealer 300,East
601923,2024-10-11,300,MODEL_10,38287.91,MB Dealer 300,East
601924,2024-06-12,311,MODEL_3,47630.05,MB Dealer 311,West
601925,2024-10-30,311,MODEL_7,56111.6,MB Dealer 311,West
601926,2025-09-06,302,MODEL_10,40928.8,MB Dealer 302,Midwest
601927,2024-05-02,316,MODEL_3,25377.51,MB Dealer 316,East
601928,2025-11-12,311,MODEL_1,45252.9,MB Dealer 311,West
